name	type	tags
How can I estimate unique occurrence counts from a random sampling of data?	question	estimation,sampling
Explaining two-tailed tests	question	hypothesis-testing,p-value,teaching
If I repeat every sample observation in a linear regression model and rerun the regression how would the result be affected?	question	regression,linear-model,multiple-regression
How to analyze longitudinal count data: accounting for temporal autocorrelation in GLMM?	question	r,mixed-model,autocorrelation,bugs,panel-data
Computation speed in R?	question	r,computing
Minimum sample size for unpaired t-test	question	t-test,sample-size,small-sample,wilcoxon-mann-whitney
Intuition behind power law distribution	question	distributions,power-law
What are alternatives to VC-dimension for measuring the complexity of neural networks?	question	neural-networks,theory,vc-dimension,pac-learning
Fastest SVM implementation	question	machine-learning,svm,predictive-models,scikit-learn,kernel-trick
Using R and plm to estimate fixed-effects models that include interactions with time	question	r
Is it at all defensible to stratify a data set by the size of the residual and do a two-sample comparison?	question	regression,residuals
Is there a formula or rule for determining the correct sampSize for a randomForest?	question	r,random-forest
Interpreting Granger causality test&#39;s results	question	time-series,causality,granger-causality
Interpreting discrepancies between R and SPSS with exploratory factor analysis	question	r,spss,factor-analysis
Computation of new standard deviation using old standard deviation after change in dataset	question	standard-deviation,online
How to get an R-squared for a loess fit?	question	r,r-squared,loess
Checking whether accuracy improvement is significant	question	statistical-significance,classification
Distribution of inverse Wishart to a power?	question	distributions,multivariate-analysis,chi-squared,wishart
Generate data samples from Poisson regression	question	r,regression,poisson-distribution,simulation
Cleaning data of inconsistent format in R?	question	r,data-cleaning
Is there a general method for simulating data from a formula or analysis available?	question	r,experiment-design,simulation
How to run two-way ANOVA on data with neither normality nor equality of variance in R?	question	r,anova,nonparametric,heteroscedasticity
Advantages of ROC curves	question	machine-learning,roc
Collinear variables in Multiclass LDA training	question	machine-learning,classification,python,scikit-learn,discriminant-analysis
Gaussian process : function approximation properties	question	gaussian-process
What is data blending?	question	machine-learning,data-mining,unsupervised-learning,statistical-learning
What are R-structure G-structure in a glmm?	question	r,bayesian,mixed-model,lme4-nlme
Measures of residuals heteroscedasticity	question	regression,least-squares,heteroscedasticity
Confidence interval for GAM model	question	r,confidence-interval,gam
Expected value of the log-determinant of a Wishart matrix	question	distributions,wishart
Closed form expression for the quantiles of $\alpha_1\sin(x)+\alpha_2\cos(x)$	question	distributions,probability,stochastic-processes
Mean(scores) vs Score(concatenation) in cross validation	question	classification,cross-validation,small-sample
Grid search on k-fold cross validation	question	machine-learning,classification,cross-validation,svm
Mixed model vs. Pooling Standard Errors for Multi-site Studies - Why is a Mixed Model So Much More Efficient?	question	time-series,mixed-model
Estimating Markov transition probabilities from sequence data	question	r,matlab,markov-process
Definition and Convergence of Iteratively Reweighted Least Squares	question	estimation,least-squares,robust,irls
Examples of processes that are not Poisson?	question	poisson-distribution,teaching
Framing the negative binomial distribution for DNA sequencing	question	poisson-distribution,negative-binomial,bioinformatics,sequence-analysis
Poisson is to exponential as Gamma-Poisson is to what?	question	poisson-distribution,negative-binomial,gamma-distribution,exponential-family
What processes could generate Laplace-distributed (double exponential) data or parameters?	question	distributions,laplace-distribution
Some questions about statistical randomness	question	mathematical-statistics,random-generation
How do I interpret the covariance matrix from a curve fit?	question	variance,model-selection,python,curve-fitting,covariance-matrix
Visualizing mixed model results	question	r,data-visualization,mixed-model
Choosing complexity parameter in CART	question	r,cart,rpart
Mann-Whitney U test with unequal sample sizes	question	sample-size,wilcoxon-mann-whitney
Optional stopping rules not in textbooks	question	references,type-i-and-ii-errors,optimal-stopping
training approaches for highly-imbalanced data set	question	machine-learning,classification,data-mining,svm,bioinformatics
Proper bootstrapping technique for clustered data?	question	bootstrap,random-effects-model,mixed-model
Observed information matrix is a consistent estimator of the expected information matrix?	question	maximum-likelihood,expected-value,asymptotics,fisher-information
Distribution with $n$th cumulant given by $\frac 1 n$?	question	distributions,mgf,cumulants
Upper bounds for the copula density?	question	references,joint-distribution,bounds,copula
Pearson&#39;s residuals	question	chi-squared,goodness-of-fit,residuals
