name	type	tags
Distribution of an observation-level Mahalanobis distance	question	multivariate-analysis,outliers
Best approach for model selection Bayesian or cross-validation?	question	bayesian,model-selection,cross-validation,feature-selection
What is a block in experimental design?	question	interaction,interpretation,experiment-design,blocking
What&#39;s the correct way to test the significance of classification results	question	classification,statistical-significance
What common forecasting models can be seen as special cases of ARIMA models?	question	time-series,cross-validation,arima
Can two random variables have the same distribution, yet be almost surely different?	question	distributions,probability
Visualizing the calibration of predicted probability of a model	question	data-visualization,classification,predictive-models,binary-data,calibration
Interpreting the difference between lognormal and power law distribution (network degree distribution)	question	curve-fitting,networks,lognormal,power-law
Is there a Random Forest implementation that works well with very sparse data?	question	r,random-forest,sparse
Why do linear regression and ANOVA give different $p$-value in case of considering interaction between variable?	question	r,regression,statistical-significance,anova,p-value
What does a non positive definite covariance matrix tell me about my data?	question	normal-distribution,multivariate-analysis,covariance
How to calculate cumulative distribution in R?	question	r,distributions,cdf
Scatterplot with contour/heat overlay	question	r,data-visualization,scatterplot
Random forests for multivariate regression	question	regression,multivariate-analysis,random-forest
AIC &amp; BIC number interpretation	question	interpretation,aic,bic
K successes in Bernoulli trials, or George Lucas movie experiment	question	probability,bernoulli-distribution
Expected value of a natural logarithm	question	mathematical-statistics
Safely determining sample size for A/B testing	question	hypothesis-testing,statistical-significance,proportion,ab-test
Restricted Boltzmann machines vs multilayer neural networks	question	r,machine-learning,classification,neural-networks
How to handle the difference between the distribution of the test set and the training set?	question	machine-learning,classification,skewness,unbalanced-classes,multi-class
What function could be a kernel?	question	machine-learning,kernel-trick
Is there a reason to prefer a specific measure of multicollinearity?	question	multicollinearity
What&#39;s wrong with (some) pseudo-randomization	question	experiment-design,clinical-trials,random-allocation
Wald test in regression (OLS and GLMs): t- vs. z-distribution	question	r,regression,hypothesis-testing,generalized-linear-model
Next steps after &quot;Bayesian Reasoning and Machine Learning&quot;	question	machine-learning,bayesian,references,graphical-model
Having a conjugate prior: Deep property or mathematical accident?	question	bayesian,mathematical-statistics,conjugate-prior
Test accuracy higher than training. How to interpret?	question	classification,feature-selection
CHAID vs CRT (or CART)	question	spss,cart
Similarity Coefficients for binary data: Why choose Jaccard over Russell and Rao?	question	binary-data,similarities,association-measure
Why is the expectation maximization algorithm used?	question	expectation-maximization
Topic stability in topic models	question	machine-learning,model-selection,small-sample,topic-models,dirichlet-process
Two ways of using bootstrap to estimate the confidence interval of coefficients in regression	question	regression,bootstrap
Stouffer&#39;s Z-score method: what if we sum $z^2$ instead of $z$?	question	hypothesis-testing,chi-squared,p-value,multiple-comparisons,combining-p-values
What does &quot;normalization&quot; mean and how to verify that a sample or a distribution is normalized?	question	data-transformation,terminology,normalization,standardization
How do I check if my data fits an exponential distribution?	question	r,distributions,goodness-of-fit,exponential
The cross validation (CV) and the generalized cross validation (GCV) statistics	question	cross-validation
What is the non-parametric equivalent of a two-way ANOVA that can include interactions?	question	r,anova,nonparametric,stata,interaction
Inverting the Fourier Transform for a Fisher distribution	question	probability,random-variable,f-distribution,saddlepoint-approximation
What does &quot;all else equal&quot; mean in multiple regression?	question	multiple-regression,interpretation,least-squares,regression-coefficients,controlling-for-a-variable
Understanding Simpson&#39;s paradox: Andrew Gelman&#39;s example with regressing income on sex and height	question	regression,interaction,simpsons-paradox
Does the Bayesian posterior need to be a proper distribution?	question	distributions,bayesian,posterior
Is a priori power analysis essentially useless?	question	hypothesis-testing,power-analysis,effect-size,power,methodology
How to describe or visualize a multiple linear regression model	question	regression,data-visualization,multiple-regression,communication
What&#39;s the probability that from 25 random numbers between 1 and 100, the highest appears more than once?	question	probability,random-generation
Difference between the Wilcoxon Rank Sum Test and the Wilcoxon Signed Rank Test	question	paired-data,wilcoxon-signed-rank,wilcoxon-mann-whitney
